,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2008-08-27 00:00:00,-0.0,D,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,587.0
2008-08-26 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,588.0
2008-07-31 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,589.0
2008-07-31 00:00:00,-0.0,M,-2147483648,,Gleacher & Company,Not Provided,3,neutral,-0.0,590.0
2008-07-31 00:00:00,-0.0,M,-2147483648,,Soleil Securities,Not Provided,3,hold,39.0,591.0
2008-07-30 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,592.0
2008-07-29 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,593.0
2008-05-30 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,594.0
2007-07-13 00:00:00,-0.0,M,-2147483648,,Kansas City Capital Associates,Not Provided,5,buy,-0.0,595.0
2008-10-31 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,24.0,596.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,1,underperform,20.0,597.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,21.0,598.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,599.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Baird,Not Provided,5,outperform,31.0,600.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,5,buy,26.0,601.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,3,hold,22.0,602.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Gleacher & Company,Not Provided,3,neutral,-0.0,603.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Soleil Securities,Not Provided,3,hold,25.0,604.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,18 month,3,neutral,25.0,605.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,26.0,606.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,607.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,608.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,Not Provided,3,market perform,27.5,609.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,610.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,611.0
2008-10-24 00:00:00,-0.0,M,-2147483648,,Independent II Research plc,Not Provided,5,buy,40.77,612.0
2008-10-23 00:00:00,-0.0,M,-2147483648,,GC Research Ltd,Not Provided,1,underweight,19.0,613.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,614.0
2008-08-26 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,615.0
2008-07-31 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,616.0
2008-12-01 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,1,underperform,20.0,617.0
2008-11-28 00:00:00,-0.0,M,-2147483648,,Independent II Research plc,Not Provided,5,buy,40.77,618.0
2008-11-26 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,619.0
2008-11-17 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,5,buy,26.0,620.0
2008-11-17 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,21.0,621.0
2008-11-17 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,622.0
2008-11-13 00:00:00,-0.0,N,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,623.0
2008-11-13 00:00:00,-0.0,N,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,21.0,624.0
2008-11-11 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,12 month,3,market perform,21.0,625.0
2008-11-10 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,626.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,21.0,627.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,628.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Baird,Not Provided,5,outperform,31.0,629.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,3,hold,22.0,630.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Gleacher & Company,Not Provided,3,neutral,-0.0,631.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,18 month,3,neutral,25.0,632.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,26.0,633.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,634.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,635.0
2008-10-23 00:00:00,-0.0,M,-2147483648,,GC Research Ltd,Not Provided,1,underweight,19.0,636.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,637.0
2008-07-31 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,638.0
2008-12-16 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,Not Provided,3,market perform,21.0,639.0
2008-12-11 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,640.0
2008-12-09 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,5,buy,26.0,641.0
2008-12-05 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,Not Provided,3,neutral,18.0,642.0
2008-12-01 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,1,underperform,20.0,643.0
2008-11-26 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,644.0
2008-11-17 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,21.0,645.0
2008-11-17 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,646.0
2008-11-13 00:00:00,-0.0,N,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,647.0
2008-11-13 00:00:00,-0.0,N,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,21.0,648.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,21.0,649.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,650.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Baird,Not Provided,5,outperform,31.0,651.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,3,hold,22.0,652.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Gleacher & Company,Not Provided,3,neutral,-0.0,653.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,26.0,654.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,655.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,656.0
2008-10-23 00:00:00,-0.0,M,-2147483648,,GC Research Ltd,Not Provided,1,underweight,19.0,657.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,658.0
2008-07-31 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,659.0
2009-01-29 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,3,hold,18.0,660.0
2009-01-26 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,661.0
2009-01-26 00:00:00,-0.0,U,-2147483648,,RBC Capital Markets,Not Provided,3,sector perform,20.0,662.0
2009-01-23 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,Not Provided,3,market perform,21.0,663.0
2009-01-23 00:00:00,-0.0,U,-2147483648,,GC Research Ltd,Not Provided,3,neutral,17.0,664.0
2009-01-12 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,19.0,665.0
2009-01-12 00:00:00,-0.0,D,-2147483648,,Gleacher & Company,Not Provided,1,sell,15.0,666.0
2009-01-12 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,18.0,667.0
2009-01-06 00:00:00,-0.0,D,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,15.0,668.0
2009-01-06 00:00:00,-0.0,D,-2147483648,,Dougherty & Company LLC,12 month,3,neutral,22.0,669.0
2008-12-11 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,670.0
2008-12-05 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,Not Provided,3,neutral,18.0,671.0
2008-11-26 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,672.0
2008-11-17 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,673.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,21.0,674.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,675.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Baird,Not Provided,5,outperform,31.0,676.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,677.0
2008-10-29 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,678.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,679.0
2008-07-31 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,680.0
2009-02-27 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,681.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,3,sector perform,20.0,682.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,3,neutral,19.0,683.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,684.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Baird,Not Provided,5,outperform,31.0,685.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,Not Provided,3,neutral,-0.0,686.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,19.0,687.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,688.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,689.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,690.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,Not Provided,3,market perform,18.0,691.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,3,hold,16.0,692.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,693.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Gleacher & Company,Not Provided,1,sell,14.0,694.0
2009-02-23 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,695.0
2009-02-23 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,18 month,3,neutral,18.0,696.0
2009-02-23 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,697.0
2009-02-12 00:00:00,-0.0,U,-2147483648,,GC Research Ltd,Not Provided,5,overweight,22.0,698.0
2009-02-04 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,13.0,699.0
2009-01-12 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,18.0,700.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,701.0
2009-04-01 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,12 month,3,market perform,18.0,702.0
2009-03-30 00:00:00,-0.0,M,-2147483648,,GC Research Ltd,Not Provided,5,overweight,28.0,703.0
2009-03-18 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,Not Provided,3,neutral,-0.0,704.0
2009-03-17 00:00:00,-0.0,N,-2147483648,,Morgan Joseph TriArtisan Group,Not Provided,1,sell,14.0,705.0
2009-03-16 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,22.5,706.0
2009-02-27 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,707.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,3,sector perform,20.0,708.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,3,neutral,19.0,709.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,710.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Baird,Not Provided,5,outperform,31.0,711.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,19.0,712.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,713.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,714.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,715.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,716.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Gleacher & Company,Not Provided,1,sell,14.0,717.0
2009-02-23 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,718.0
2009-02-23 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,18 month,3,neutral,18.0,719.0
2009-02-23 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,720.0
2009-02-04 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Neutral,13.0,721.0
2009-01-12 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,18.0,722.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,723.0
2009-04-28 00:00:00,-0.0,M,-2147483648,,Morgan Joseph TriArtisan Group,12 month,1,sell,14.0,724.0
2009-04-22 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,725.0
2009-04-22 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,sell/attractive,15.0,726.0
2009-04-22 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,18.0,727.0
2009-04-20 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,12 month,3,market perform,18.0,728.0
2009-04-16 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,729.0
2009-04-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,3,neutral,23.0,730.0
2009-04-14 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,3,neutral,16.0,731.0
2009-04-09 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,732.0
2009-04-08 00:00:00,-0.0,D,-2147483648,,Baird,12 month,3,neutral,20.0,733.0
2009-04-03 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,18 month,3,neutral,24.0,734.0
2009-04-02 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,735.0
2009-03-30 00:00:00,-0.0,M,-2147483648,,GC Research Ltd,Not Provided,5,overweight,28.0,736.0
2009-03-16 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,22.5,737.0
2009-02-27 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,738.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,3,sector perform,20.0,739.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,740.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,19.0,741.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,742.0
2009-02-24 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,743.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,744.0
2009-06-01 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,Not Provided,3,market perform,21.0,745.0
2009-05-08 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,746.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,747.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,3,sector perform,20.0,748.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,Not Provided,3,neutral,24.0,749.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Baird,12 month,3,neutral,22.0,750.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,3,neutral,16.0,751.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,20.0,752.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,18.0,753.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,sell/attractive,17.0,754.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,755.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,19.0,756.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,757.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,758.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,759.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,760.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Morgan Joseph TriArtisan Group,18 month,1,sell,14.0,761.0
2009-04-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,3,neutral,23.0,762.0
2009-03-30 00:00:00,-0.0,M,-2147483648,,GC Research Ltd,Not Provided,5,overweight,28.0,763.0
2009-02-27 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,764.0
2008-10-30 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,765.0
2009-06-25 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,766.0
2009-06-25 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,767.0
2009-06-25 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,768.0
2009-06-19 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,18.0,769.0
2009-06-01 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,Not Provided,3,market perform,21.0,770.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,771.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,3,sector perform,20.0,772.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,Not Provided,3,neutral,24.0,773.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Baird,12 month,3,neutral,22.0,774.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,3,neutral,16.0,775.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,20.0,776.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,sell/attractive,17.0,777.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,778.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,3,hold,19.0,779.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,780.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,781.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,782.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Morgan Joseph TriArtisan Group,18 month,1,sell,14.0,783.0
2009-04-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,3,neutral,23.0,784.0
2009-02-27 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,strong buy,-0.0,785.0
2009-08-01 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,786.0
2009-07-27 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,3,neutral,22.0,787.0
2009-07-24 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,788.0
2009-07-22 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,789.0
2009-07-22 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,18.0,790.0
2009-07-20 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,Not Provided,3,market perform,21.0,791.0
2009-07-13 00:00:00,-0.0,D,-2147483648,,Wedbush,Not Provided,1,underperform,20.0,792.0
2009-07-10 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,793.0
2009-07-08 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,3,neutral,25.0,794.0
2009-06-25 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,795.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,3,sector perform,20.0,796.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,Not Provided,3,neutral,24.0,797.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Baird,12 month,3,neutral,22.0,798.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,20.0,799.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,sell/attractive,17.0,800.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,801.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,802.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,803.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,804.0
2009-05-06 00:00:00,-0.0,M,-2147483648,,Morgan Joseph TriArtisan Group,18 month,1,sell,14.0,805.0
2009-09-01 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,12 month,3,market perform,29.0,806.0
2009-08-31 00:00:00,-0.0,M,-2147483648,,Davenport & Co,Not Provided,3,neutral,-0.0,807.0
2009-08-19 00:00:00,-0.0,U,-2147483648,,Dougherty & Company LLC,12 month,5,buy,34.0,808.0
2009-08-18 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,809.0
2009-08-17 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0,810.0
2009-08-17 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,28.0,811.0
2009-08-13 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,5,buy,-0.0,812.0
2009-08-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,813.0
2009-08-06 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,sell/attractive,23.0,814.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,Not Provided,3,market perform,-0.0,815.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,3,sector perform,28.0,816.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,D.A. Davidson & Co,Not Provided,3,neutral,33.0,817.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,Needham & Co,Not Provided,3,hold,-0.0,818.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,1,underperform,28.0,819.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,820.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,Not Provided,3,market weight,-0.0,821.0
2009-08-05 00:00:00,-0.0,M,-2147483648,,Morgan Joseph TriArtisan Group,18 month,1,sell,14.0,822.0
2009-06-25 00:00:00,-0.0,M,-2147483648,,Pacific Crest Securities,Not Provided,3,sector perform,-0.0,823.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Baird,12 month,3,neutral,22.0,824.0
2009-05-07 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,20.0,825.0
2009-10-01 00:00:00,-0.0,M,-2147483648,,Avondale Partners LLC,12 month,3,market perform,29.0,826.0
2009-09-29 00:00:00,-0.0,M,-2147483648,,Wedbush,12 month,1,underperform,28.0,827.0
2009-09-29 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,30.0,828.0
2009-09-16 00:00:00,-0.0,M,-2147483648,,Dougherty & Company LLC,12 month,5,buy,44.0,829.0
2009-09-09 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,830.0
2009-09-09 00:00:00,-0.0,M,-2147483648,,Morgan Joseph TriArtisan Group,18 month,1,sell,14.0,831.0
