,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2010-06-18 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,73.0,1295.0
2010-06-18 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,4,market outperform,81.0,1296.0
2010-06-16 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,85.0,1297.0
2010-06-15 00:00:00,-0.0,N,-2147483648,,Guggenheim Securities,Not Provided,5,buy,75.0,1298.0
2010-06-10 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,5,buy,-0.0,1299.0
2010-06-10 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,5,overweight,82.0,1300.0
2010-06-10 00:00:00,-0.0,M,-2147483648,,Sterne Agee CRT,12 month,5,buy,80.0,1301.0
2010-06-08 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,85.0,1302.0
2010-06-04 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,74.0,1303.0
2010-06-01 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,5,Overwt/Attractive,115.0,1304.0
2010-05-31 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,5,buy,82.0,1305.0
2010-05-12 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,strong buy,75.0,1306.0
2010-04-27 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,3,neutral,78.0,1307.0
2010-04-26 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,1,sell,-0.0,1308.0
2010-04-26 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,86.0,1309.0
2010-04-26 00:00:00,-0.0,M,-2147483648,,Stephens Inc,12 month,5,overweight,95.0,1310.0
2010-04-26 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,81.0,1311.0
2010-04-23 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1312.0
2010-04-05 00:00:00,-0.0,U,-2147483648,,"Miller Tabak + Co., LLC",Not Provided,5,buy,79.72,1313.0
2010-02-21 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,1314.0
2010-02-12 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,1315.0
2010-02-04 00:00:00,-0.0,U,-2147483648,,Tudor Pickering & Co,Not Provided,5,buy,-0.0,1316.0
2010-01-25 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,85.0,1317.0
2009-04-24 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,-2147483648,not rated,-0.0,1318.0
2010-07-30 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,85.0,1319.0
2010-07-30 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,18 month,5,outperform,83.0,1320.0
2010-07-28 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,75.0,1321.0
2010-07-28 00:00:00,-0.0,D,-2147483648,,"Capital One Securities, Inc.",Not Provided,3,neutral,80.0,1322.0
2010-07-27 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,75.0,1323.0
2010-07-26 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,1324.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,80.0,1325.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,86.0,1326.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,5,buy,-0.0,1327.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,4,market outperform,81.0,1328.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,85.0,1329.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Stephens Inc,12 month,5,overweight,95.0,1330.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Raymond James,Not Provided,5,outperform,70.0,1331.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1332.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,3,neutral,70.0,1333.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,85.0,1334.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,5,buy,82.0,1335.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",Not Provided,5,buy,86.0,1336.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,95.0,1337.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,Not Provided,4,Positive,81.0,1338.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,81.0,1339.0
2010-07-25 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,5,Overwt/Attractive,115.0,1340.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,86.0,1341.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,18 month,5,overweight,82.0,1342.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,Bernstein,12 month,3,market perform,78.0,1343.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,Sterne Agee CRT,12 month,5,buy,90.0,1344.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,74.0,1345.0
2010-06-15 00:00:00,-0.0,N,-2147483648,,Guggenheim Securities,Not Provided,5,buy,75.0,1346.0
2010-02-21 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,1347.0
2010-02-12 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,1348.0
2010-02-04 00:00:00,-0.0,U,-2147483648,,Tudor Pickering & Co,Not Provided,5,buy,-0.0,1349.0
2009-04-24 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,-2147483648,not rated,-0.0,1350.0
2010-09-01 00:00:00,-0.0,M,-2147483648,,Bernstein,12 month,3,market perform,78.0,1351.0
2010-08-31 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,74.0,1352.0
2010-08-31 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,Not Provided,4,Positive,81.0,1353.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,86.0,1354.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,4,market outperform,81.0,1355.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,85.0,1356.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,80.0,1357.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,outperform,70.0,1358.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,95.0,1359.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,5,buy,-0.0,1360.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1361.0
2010-08-25 00:00:00,-0.0,M,-2147483648,,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,1362.0
2010-08-23 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,18 month,5,outperform,83.0,1363.0
2010-08-20 00:00:00,-0.0,M,-2147483648,,Sterne Agee CRT,12 month,5,buy,80.0,1364.0
2010-08-16 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,86.0,1365.0
2010-08-09 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,5,buy,-0.0,1366.0
2010-08-03 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,18 month,5,overweight,82.0,1367.0
2010-07-30 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,85.0,1368.0
2010-07-28 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,75.0,1369.0
2010-07-27 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,75.0,1370.0
2010-07-26 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,1371.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,80.0,1372.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Stephens Inc,12 month,5,overweight,95.0,1373.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,3,neutral,70.0,1374.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,85.0,1375.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,5,buy,82.0,1376.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",Not Provided,5,buy,86.0,1377.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,81.0,1378.0
2010-07-25 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,5,Overwt/Attractive,115.0,1379.0
2010-06-15 00:00:00,-0.0,N,-2147483648,,Guggenheim Securities,Not Provided,5,buy,75.0,1380.0
2010-02-21 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,1381.0
2010-02-12 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,1382.0
2009-04-24 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,-2147483648,not rated,-0.0,1383.0
2010-10-01 00:00:00,-0.0,M,-2147483648,,Bernstein,12 month,3,market perform,78.0,1384.0
2010-10-01 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,18 month,5,outperform,83.0,1385.0
2010-09-29 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,90.0,1386.0
2010-09-29 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,82.0,1387.0
2010-09-29 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,74.0,1388.0
2010-09-27 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,86.0,1389.0
2010-09-27 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,95.0,1390.0
2010-09-23 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,18 month,5,overweight,82.0,1391.0
2010-09-23 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,outperform,70.0,1392.0
2010-09-23 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,1393.0
2010-09-22 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,4,market outperform,78.0,1394.0
2010-09-17 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,81.0,1395.0
2010-09-15 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,78.0,1396.0
2010-09-10 00:00:00,-0.0,U,-2147483648,,HSBC,Not Provided,5,overweight,70.0,1397.0
2010-09-08 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,5,buy,-0.0,1398.0
2010-09-07 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,78.0,1399.0
2010-09-07 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,85.0,1400.0
2010-09-06 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,6 month,5,Buy/Neutral,68.0,1401.0
2010-08-31 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,Not Provided,4,Positive,81.0,1402.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,80.0,1403.0
2010-08-30 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,5,buy,-0.0,1404.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1405.0
2010-08-25 00:00:00,-0.0,M,-2147483648,,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,1406.0
2010-08-20 00:00:00,-0.0,M,-2147483648,,Sterne Agee CRT,12 month,5,buy,80.0,1407.0
2010-07-30 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,85.0,1408.0
2010-07-28 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,75.0,1409.0
2010-07-26 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,1410.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Stephens Inc,12 month,5,overweight,95.0,1411.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,Not Provided,5,buy,82.0,1412.0
2010-07-26 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",Not Provided,5,buy,86.0,1413.0
2010-07-25 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,5,Overwt/Attractive,115.0,1414.0
2010-06-15 00:00:00,-0.0,N,-2147483648,,Guggenheim Securities,Not Provided,5,buy,75.0,1415.0
2010-02-12 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,1416.0
2009-04-24 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,-2147483648,not rated,-0.0,1417.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,90.0,1418.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,6 month,5,Buy/Neutral,80.0,1419.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,86.0,1420.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,Bernstein,12 month,3,market perform,74.0,1421.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,5,overweight,95.0,1422.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,95.0,1423.0
2010-10-31 00:00:00,-0.0,D,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,1424.0
2010-10-27 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,1425.0
2010-10-27 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,85.0,1426.0
2010-10-26 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,115.0,1427.0
2010-10-26 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,Not Provided,5,outperform,78.0,1428.0
2010-10-26 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,80.0,1429.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,76.0,1430.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,83.0,1431.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,4,market outperform,78.0,1432.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,82.0,1433.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,84.0,1434.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,outperform,75.0,1435.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1436.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,85.0,1437.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,5,buy,82.0,1438.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,1439.0
2010-10-25 00:00:00,-0.0,R,-2147483648,,Susquehanna Financial,12 month,4,Positive,81.0,1440.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,81.0,1441.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,5,buy,-0.0,1442.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,5,overweight,82.0,1443.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,Sterne Agee CRT,12 month,5,buy,80.0,1444.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",Not Provided,5,buy,86.0,1445.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,80.0,1446.0
2010-10-19 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,5,buy,75.0,1447.0
2010-10-18 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,5,buy,-0.0,1448.0
2010-08-25 00:00:00,-0.0,M,-2147483648,,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,1449.0
2010-02-12 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,1450.0
2009-04-24 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,-2147483648,not rated,-0.0,1451.0
2010-12-01 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,78.0,1452.0
2010-11-30 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,86.0,1453.0
2010-11-30 00:00:00,-0.0,M,-2147483648,,Bernstein,12 month,3,market perform,82.0,1454.0
2010-11-30 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,87.0,1455.0
2010-11-29 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,5,overweight,95.0,1456.0
2010-11-29 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,outperform,75.0,1457.0
2010-11-29 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,85.0,1458.0
2010-11-29 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,95.0,1459.0
2010-11-28 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,90.0,1460.0
2010-11-22 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,82.0,1461.0
2010-11-22 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,1462.0
2010-11-18 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,130.0,1463.0
2010-11-18 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,81.0,1464.0
2010-11-15 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",Not Provided,5,buy,86.0,1465.0
2010-11-11 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,5,buy,-0.0,1466.0
2010-11-05 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,86.0,1467.0
2010-11-04 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,5,buy,75.0,1468.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,6 month,5,Buy/Neutral,80.0,1469.0
2010-10-31 00:00:00,-0.0,D,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,1470.0
2010-10-27 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,1471.0
2010-10-26 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,80.0,1472.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,83.0,1473.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,4,market outperform,78.0,1474.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1475.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,85.0,1476.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,5,buy,82.0,1477.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,81.0,1478.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,5,overweight,82.0,1479.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,Sterne Agee CRT,12 month,5,buy,80.0,1480.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,80.0,1481.0
2010-10-18 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,5,buy,-0.0,1482.0
2010-08-25 00:00:00,-0.0,M,-2147483648,,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,1483.0
2010-02-12 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,1484.0
2010-12-30 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1485.0
2010-12-27 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,94.0,1486.0
2010-12-27 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,5,overweight,95.0,1487.0
2010-12-24 00:00:00,-0.0,M,-2147483648,,Bernstein,12 month,3,market perform,82.0,1488.0
2010-12-22 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,90.0,1489.0
2010-12-22 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,95.0,1490.0
2010-12-21 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,5,buy,-0.0,1491.0
2010-12-20 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,82.0,1492.0
2010-12-20 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,97.0,1493.0
2010-12-20 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,119.0,1494.0
2010-12-16 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,4,market outperform,103.0,1495.0
2010-12-16 00:00:00,-0.0,M,-2147483648,,Sterne Agee CRT,12 month,5,buy,103.0,1496.0
2010-12-16 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,5,buy,75.0,1497.0
2010-12-15 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,102.0,1498.0
2010-12-12 00:00:00,-0.0,M,-2147483648,,Oppenheimer & Co,Not Provided,3,market perform,-0.0,1499.0
2010-12-09 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,78.0,1500.0
2010-12-06 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,98.0,1501.0
2010-11-29 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,outperform,75.0,1502.0
2010-11-29 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,85.0,1503.0
2010-11-22 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,1504.0
2010-11-18 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,130.0,1505.0
2010-11-18 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,81.0,1506.0
2010-11-15 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",Not Provided,5,buy,86.0,1507.0
2010-11-05 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,86.0,1508.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,6 month,5,Buy/Neutral,80.0,1509.0
2010-10-27 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,1510.0
2010-10-26 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,80.0,1511.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,83.0,1512.0
2010-10-25 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,5,buy,82.0,1513.0
2010-10-22 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,5,overweight,82.0,1514.0
2010-10-18 00:00:00,-0.0,M,-2147483648,,Tudor Pickering & Co,Not Provided,5,buy,-0.0,1515.0
2010-08-25 00:00:00,-0.0,M,-2147483648,,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,1516.0
2010-02-12 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,1517.0
2011-02-01 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,103.0,1518.0
2011-02-01 00:00:00,-0.0,M,-2147483648,,Bernstein,12 month,3,market perform,95.0,1519.0
2011-01-31 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,96.0,1520.0
2011-01-31 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,5,overweight,105.0,1521.0
2011-01-31 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,5,buy,110.0,1522.0
2011-01-31 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,119.0,1523.0
2011-01-27 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,100.0,1524.0
2011-01-27 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,5,overweight,103.0,1525.0
2011-01-25 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,105.0,1526.0
2011-01-25 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,99.0,1527.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,110.0,1528.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,100.0,1529.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,1530.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,4,market outperform,103.0,1531.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,98.0,1532.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,outperform,100.0,1533.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,3,equalweight,-0.0,1534.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,110.0,1535.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,105.0,1536.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,5,buy,95.0,1537.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,1538.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,96.0,1539.0
2011-01-24 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,102.0,1540.0
